sum,A,B,t0
2792901376.00, 24, 72, 18.3187
2792901376.00, 24, 80, 17.9547
2792901376.00, 24, 88, 17.7510
2792901376.00, 24, 96, 17.5294
2792901376.00, 24, 104, 17.3927
2792901376.00, 24, 112, 17.2054
2792901376.00, 24, 120, 17.0355
2792901376.00, 24, 128, 16.9670
2792901376.00, 32, 0, 186.8018
2792901376.00, 32, 8, 38.4114
2792901376.00, 32, 16, 27.2600
2792901376.00, 32, 24, 23.5575
2792901376.00, 32, 32, 21.7347
2792901376.00, 32, 40, 20.5268
2792901376.00, 32, 48, 19.8013
2792901376.00, 32, 56, 19.2384
2792901376.00, 32, 64, 18.8542
2792901376.00, 32, 72, 18.0423
2792901376.00, 32, 80, 17.5894
2792901376.00, 32, 88, 17.3560
2792901376.00, 32, 96, 17.1971
2792901376.00, 32, 104, 17.0404
2792901376.00, 32, 112, 16.8827
2792901376.00, 32, 120, 16.6644
2792901376.00, 32, 128, 16.6598
2792901376.00, 40, 0, 186.7794
2792901376.00, 40, 8, 39.6042
2792901376.00, 40, 16, 28.4540
2792901376.00, 40, 24, 24.7240
2792901376.00, 40, 32, 22.8217
2792901376.00, 40, 40, 21.6952
2792901376.00, 40, 48, 20.9413
2792901376.00, 40, 56, 20.3891
2792901376.00, 40, 64, 20.0213
2792901376.00, 40, 72, 19.3308
2792901376.00, 40, 80, 18.7837
2792901376.00, 40, 88, 18.6592
2792901376.00, 40, 96, 18.5185
2792901376.00, 40, 104, 18.3199
2792901376.00, 40, 112, 18.1036
2792901376.00, 40, 120, 17.9773
2792901376.00, 40, 128, 17.8880
2792901376.00, 48, 0, 186.7992
2792901376.00, 48, 8, 39.7089
2792901376.00, 48, 16, 28.6600
2792901376.00, 48, 24, 24.8940
2792901376.00, 48, 32, 23.0056
2792901376.00, 48, 40, 21.8963
2792901376.00, 48, 48, 21.1260
2792901376.00, 48, 56, 20.6023
2792901376.00, 48, 64, 20.2375
2792901376.00, 48, 72, 19.4290
2792901376.00, 48, 80, 18.9257
2792901376.00, 48, 88, 18.7607
2792901376.00, 48, 96, 18.5942
2792901376.00, 48, 104, 18.4322
2792901376.00, 48, 112, 18.2657
2792901376.00, 48, 120, 18.1021
2792901376.00, 48, 128, 18.0374
2792901376.00, 56, 0, 186.7967
2792901376.00, 56, 8, 39.8281
2792901376.00, 56, 16, 28.7392
2792901376.00, 56, 24, 25.0346
2792901376.00, 56, 32, 23.1732
2792901376.00, 56, 40, 22.0200
2792901376.00, 56, 48, 21.2923
2792901376.00, 56, 56, 20.7720
2792901376.00, 56, 64, 20.3966
2792901376.00, 56, 72, 19.3574
2792901376.00, 56, 80, 18.9903
2792901376.00, 56, 88, 18.8613
2792901376.00, 56, 96, 18.5990
2792901376.00, 56, 104, 18.5341
2792901376.00, 56, 112, 18.3709
2792901376.00, 56, 120, 18.2105
2792901376.00, 56, 128, 18.1400
2792901376.00, 64, 0, 186.8101
2792901376.00, 64, 8, 39.8637
2792901376.00, 64, 16, 28.7892
2792901376.00, 64, 24, 25.0725
2792901376.00, 64, 32, 23.1998
2792901376.00, 64, 40, 22.0906
2792901376.00, 64, 48, 21.3427
2792901376.00, 64, 56, 20.8155
2792901376.00, 64, 64, 20.4529
2792901376.00, 64, 72, 19.3567
2792901376.00, 64, 80, 19.0324
2792901376.00, 64, 88, 18.8657
2792901376.00, 64, 96, 18.6346
2792901376.00, 64, 104, 18.5495
2792901376.00, 64, 112, 18.3906
2792901376.00, 64, 120, 18.2390
2792901376.00, 64, 128, 18.1568
2792901376.00, 72, 0, 186.8056
2792901376.00, 72, 8, 39.8386
2792901376.00, 72, 16, 28.7831
2792901376.00, 72, 24, 25.0552
2792901376.00, 72, 32, 23.2104
2792901376.00, 72, 40, 22.1058
2792901376.00, 72, 48, 21.3329
2792901376.00, 72, 56, 20.7802
2792901376.00, 72, 64, 20.4437
2792901376.00, 72, 72, 19.3680
2792901376.00, 72, 80, 19.0453
2792901376.00, 72, 88, 18.8792
2792901376.00, 72, 96, 18.6335
2792901376.00, 72, 104, 18.5782
2792901376.00, 72, 112, 18.4076
2792901376.00, 72, 120, 18.2509
2792901376.00, 72, 128, 18.1609
2792901376.00, 80, 0, 186.8084
2792901376.00, 80, 8, 39.8239
2792901376.00, 80, 16, 28.7628
2792901376.00, 80, 24, 25.0757
2792901376.00, 80, 32, 23.2021
2792901376.00, 80, 40, 22.0855
2792901376.00, 80, 48, 21.3256
2792901376.00, 80, 56, 20.8137
2792901376.00, 80, 64, 20.4283
2792901376.00, 80, 72, 19.3590
2792901376.00, 80, 80, 19.0455
2792901376.00, 80, 88, 18.9060
2792901376.00, 80, 96, 18.6170
2792901376.00, 80, 104, 18.5831
2792901376.00, 80, 112, 18.3758
2792901376.00, 80, 120, 18.2616
2792901376.00, 80, 128, 18.1368
2792901376.00, 88, 0, 186.7934
2792901376.00, 88, 8, 39.8662
2792901376.00, 88, 16, 28.7975
2792901376.00, 88, 24, 25.0736
2792901376.00, 88, 32, 23.2099
2792901376.00, 88, 40, 22.0795
2792901376.00, 88, 48, 21.3555
2792901376.00, 88, 56, 20.8101
2792901376.00, 88, 64, 20.4801
2792901376.00, 88, 72, 19.6169
2792901376.00, 88, 80, 19.1680
2792901376.00, 88, 88, 18.9656
2792901376.00, 88, 96, 18.9078
2792901376.00, 88, 104, 18.6452
2792901376.00, 88, 112, 18.5072
2792901376.00, 88, 120, 18.3079
2792901376.00, 88, 128, 18.2508
2792901376.00, 96, 0, 186.8554
2792901376.00, 96, 8, 39.8201
2792901376.00, 96, 16, 28.7636
2792901376.00, 96, 24, 25.0308
2792901376.00, 96, 32, 23.1531
2792901376.00, 96, 40, 22.0436
2792901376.00, 96, 48, 21.2959
2792901376.00, 96, 56, 20.7682
2792901376.00, 96, 64, 20.4059
2792901376.00, 96, 72, 19.6382
2792901376.00, 96, 80, 19.2900
2792901376.00, 96, 88, 19.1115
2792901376.00, 96, 96, 18.8182
2792901376.00, 96, 104, 18.7875
2792901376.00, 96, 112, 18.6138
2792901376.00, 96, 120, 18.4409
2792901376.00, 96, 128, 18.3367
2792901376.00, 104, 0, 186.8037
2792901376.00, 104, 8, 39.8423
2792901376.00, 104, 16, 28.7734
2792901376.00, 104, 24, 25.0642
2792901376.00, 104, 32, 23.1881
2792901376.00, 104, 40, 22.0674
2792901376.00, 104, 48, 21.3284
2792901376.00, 104, 56, 20.7972
2792901376.00, 104, 64, 20.4314
2792901376.00, 104, 72, 19.8782
2792901376.00, 104, 80, 19.4658
2792901376.00, 104, 88, 19.2874
2792901376.00, 104, 96, 19.0168
2792901376.00, 104, 104, 18.9501
2792901376.00, 104, 112, 18.7687
2792901376.00, 104, 120, 18.6004
2792901376.00, 104, 128, 18.4795
2792901376.00, 112, 0, 186.8045
2792901376.00, 112, 8, 39.8676
2792901376.00, 112, 16, 28.7878
2792901376.00, 112, 24, 25.0515
2792901376.00, 112, 32, 23.1770
2792901376.00, 112, 40, 22.0517
2792901376.00, 112, 48, 21.3172
2792901376.00, 112, 56, 20.7857
2792901376.00, 112, 64, 20.4119
2792901376.00, 112, 72, 20.0465
2792901376.00, 112, 80, 19.4323
2792901376.00, 112, 88, 19.1679
2792901376.00, 112, 96, 19.2943
2792901376.00, 112, 104, 18.8278
2792901376.00, 112, 112, 18.6604
2792901376.00, 112, 120, 18.4952
2792901376.00, 112, 128, 18.3822
2792901376.00, 120, 0, 186.8079
2792901376.00, 120, 8, 39.9441
2792901376.00, 120, 16, 28.8589
2792901376.00, 120, 24, 25.1205
2792901376.00, 120, 32, 23.2384
2792901376.00, 120, 40, 22.1189
2792901376.00, 120, 48, 21.3691
2792901376.00, 120, 56, 20.8411
2792901376.00, 120, 64, 20.4596
2792901376.00, 120, 72, 20.1608
2792901376.00, 120, 80, 19.8623
2792901376.00, 120, 88, 19.7047
2792901376.00, 120, 96, 19.4759
2792901376.00, 120, 104, 19.1095
2792901376.00, 120, 112, 18.9283
2792901376.00, 120, 120, 18.7453
2792901376.00, 120, 128, 18.6680
2792901376.00, 128, 0, 186.8451
2792901376.00, 128, 8, 39.8891
2792901376.00, 128, 16, 28.8121
2792901376.00, 128, 24, 25.0697
2792901376.00, 128, 32, 23.2013
2792901376.00, 128, 40, 22.0753
2792901376.00, 128, 48, 21.3263
2792901376.00, 128, 56, 20.7977
2792901376.00, 128, 64, 20.4245
2792901376.00, 128, 72, 20.1212
2792901376.00, 128, 80, 19.7011
2792901376.00, 128, 88, 19.3404
2792901376.00, 128, 96, 19.4440
2792901376.00, 128, 104, 18.9957
2792901376.00, 128, 112, 18.7419
2792901376.00, 128, 120, 18.5763
2792901376.00, 128, 128, 18.5177
