sum,A,B,t0
2792901376.00, 40, 128, 10.5724
2792901376.00, 48, 0, 73.4887
2792901376.00, 48, 8, 11.9894
2792901376.00, 48, 16, 11.3413
2792901376.00, 48, 24, 11.1820
2792901376.00, 48, 32, 10.6967
2792901376.00, 48, 40, 10.2682
2792901376.00, 48, 48, 10.2233
2792901376.00, 48, 56, 10.3777
2792901376.00, 48, 64, 10.8810
2792901376.00, 48, 72, 10.8265
2792901376.00, 48, 80, 10.8436
2792901376.00, 48, 88, 10.8517
2792901376.00, 48, 96, 10.8396
2792901376.00, 48, 104, 10.8395
2792901376.00, 48, 112, 10.8335
2792901376.00, 48, 120, 10.8421
2792901376.00, 48, 128, 10.8498
2792901376.00, 56, 0, 73.4741
2792901376.00, 56, 8, 12.0421
2792901376.00, 56, 16, 11.4413
2792901376.00, 56, 24, 11.2778
2792901376.00, 56, 32, 11.2081
2792901376.00, 56, 40, 11.1990
2792901376.00, 56, 48, 11.0808
2792901376.00, 56, 56, 11.0603
2792901376.00, 56, 64, 11.0450
2792901376.00, 56, 72, 10.9999
2792901376.00, 56, 80, 10.9758
2792901376.00, 56, 88, 10.9753
2792901376.00, 56, 96, 10.9779
2792901376.00, 56, 104, 10.9829
2792901376.00, 56, 112, 10.9829
2792901376.00, 56, 120, 11.0120
2792901376.00, 56, 128, 11.0377
2792901376.00, 64, 0, 73.4836
2792901376.00, 64, 8, 12.0315
2792901376.00, 64, 16, 11.4753
2792901376.00, 64, 24, 11.3112
2792901376.00, 64, 32, 11.2557
2792901376.00, 64, 40, 11.1773
2792901376.00, 64, 48, 11.1309
2792901376.00, 64, 56, 11.1157
2792901376.00, 64, 64, 11.1016
2792901376.00, 64, 72, 11.0863
2792901376.00, 64, 80, 11.0635
2792901376.00, 64, 88, 11.0696
2792901376.00, 64, 96, 11.0822
2792901376.00, 64, 104, 11.0991
2792901376.00, 64, 112, 11.1108
2792901376.00, 64, 120, 11.1515
2792901376.00, 64, 128, 11.1847
2792901376.00, 72, 0, 73.4818
2792901376.00, 72, 8, 12.0225
2792901376.00, 72, 16, 11.4854
2792901376.00, 72, 24, 11.3294
2792901376.00, 72, 32, 11.2688
2792901376.00, 72, 40, 11.1795
2792901376.00, 72, 48, 11.1379
2792901376.00, 72, 56, 11.1386
2792901376.00, 72, 64, 11.1432
2792901376.00, 72, 72, 11.1329
2792901376.00, 72, 80, 11.1179
2792901376.00, 72, 88, 11.1363
2792901376.00, 72, 96, 11.1601
2792901376.00, 72, 104, 11.1879
2792901376.00, 72, 112, 11.2069
2792901376.00, 72, 120, 11.2384
2792901376.00, 72, 128, 11.2552
2792901376.00, 80, 0, 73.4810
2792901376.00, 80, 8, 12.0009
2792901376.00, 80, 16, 11.4694
2792901376.00, 80, 24, 11.3192
2792901376.00, 80, 32, 11.2559
2792901376.00, 80, 40, 11.1743
2792901376.00, 80, 48, 11.1324
2792901376.00, 80, 56, 11.1605
2792901376.00, 80, 64, 11.1764
2792901376.00, 80, 72, 11.1781
2792901376.00, 80, 80, 11.1685
2792901376.00, 80, 88, 11.1869
2792901376.00, 80, 96, 11.2302
2792901376.00, 80, 104, 11.2522
2792901376.00, 80, 112, 11.2710
2792901376.00, 80, 120, 11.2919
2792901376.00, 80, 128, 11.3065
2792901376.00, 88, 0, 73.4890
2792901376.00, 88, 8, 11.9789
2792901376.00, 88, 16, 11.4553
2792901376.00, 88, 24, 11.3081
2792901376.00, 88, 32, 11.2367
2792901376.00, 88, 40, 11.1638
2792901376.00, 88, 48, 11.1186
2792901376.00, 88, 56, 11.1767
2792901376.00, 88, 64, 11.2191
2792901376.00, 88, 72, 11.2121
2792901376.00, 88, 80, 11.2088
2792901376.00, 88, 88, 11.2466
2792901376.00, 88, 96, 11.2858
2792901376.00, 88, 104, 11.3113
2792901376.00, 88, 112, 11.3347
2792901376.00, 88, 120, 11.3438
2792901376.00, 88, 128, 11.3473
2792901376.00, 96, 0, 73.4804
2792901376.00, 96, 8, 11.9146
2792901376.00, 96, 16, 11.4251
2792901376.00, 96, 24, 11.2958
2792901376.00, 96, 32, 11.2337
2792901376.00, 96, 40, 11.1525
2792901376.00, 96, 48, 11.1050
2792901376.00, 96, 56, 11.2079
2792901376.00, 96, 64, 11.2753
2792901376.00, 96, 72, 11.2880
2792901376.00, 96, 80, 11.2928
2792901376.00, 96, 88, 11.3136
2792901376.00, 96, 96, 11.3691
2792901376.00, 96, 104, 11.3527
2792901376.00, 96, 112, 11.3604
2792901376.00, 96, 120, 11.3676
2792901376.00, 96, 128, 11.3640
2792901376.00, 104, 0, 73.4866
2792901376.00, 104, 8, 11.8923
2792901376.00, 104, 16, 11.4103
2792901376.00, 104, 24, 11.3100
2792901376.00, 104, 32, 11.2462
2792901376.00, 104, 40, 11.1832
2792901376.00, 104, 48, 11.1519
2792901376.00, 104, 56, 11.2604
2792901376.00, 104, 64, 11.3010
2792901376.00, 104, 72, 11.3180
2792901376.00, 104, 80, 11.3568
2792901376.00, 104, 88, 11.3659
2792901376.00, 104, 96, 11.3765
2792901376.00, 104, 104, 11.3866
2792901376.00, 104, 112, 11.3913
2792901376.00, 104, 120, 11.3956
2792901376.00, 104, 128, 11.3931
2792901376.00, 112, 0, 73.4789
2792901376.00, 112, 8, 11.8463
2792901376.00, 112, 16, 11.3592
2792901376.00, 112, 24, 11.2932
2792901376.00, 112, 32, 11.2611
2792901376.00, 112, 40, 11.2245
2792901376.00, 112, 48, 11.1979
2792901376.00, 112, 56, 11.2358
2792901376.00, 112, 64, 11.3008
2792901376.00, 112, 72, 11.4253
2792901376.00, 112, 80, 11.4222
2792901376.00, 112, 88, 11.3797
2792901376.00, 112, 96, 11.3916
2792901376.00, 112, 104, 11.3901
2792901376.00, 112, 112, 11.3923
2792901376.00, 112, 120, 11.3936
2792901376.00, 112, 128, 11.3928
2792901376.00, 120, 0, 73.5728
2792901376.00, 120, 8, 11.8324
2792901376.00, 120, 16, 11.3362
2792901376.00, 120, 24, 11.3155
2792901376.00, 120, 32, 11.3026
2792901376.00, 120, 40, 11.2886
2792901376.00, 120, 48, 11.2630
2792901376.00, 120, 56, 11.2895
2792901376.00, 120, 64, 11.3553
2792901376.00, 120, 72, 11.3931
2792901376.00, 120, 80, 11.4265
2792901376.00, 120, 88, 11.4253
2792901376.00, 120, 96, 11.4238
2792901376.00, 120, 104, 11.4244
2792901376.00, 120, 112, 11.4198
2792901376.00, 120, 120, 11.4247
2792901376.00, 120, 128, 11.4250
2792901376.00, 128, 0, 73.5840
2792901376.00, 128, 8, 11.7836
2792901376.00, 128, 16, 11.3226
2792901376.00, 128, 24, 11.3742
2792901376.00, 128, 32, 11.3895
2792901376.00, 128, 40, 11.3226
2792901376.00, 128, 48, 11.3003
2792901376.00, 128, 56, 11.3638
2792901376.00, 128, 64, 11.4100
2792901376.00, 128, 72, 11.4439
2792901376.00, 128, 80, 11.4731
2792901376.00, 128, 88, 11.4664
2792901376.00, 128, 96, 11.4680
2792901376.00, 128, 104, 11.4627
2792901376.00, 128, 112, 11.4554
2792901376.00, 128, 120, 11.4572
2792901376.00, 128, 128, 11.4575
