sum,A,B,t0
2792901376.00, 88, 64, 7.8341
2792901376.00, 88, 72, 7.7311
2792901376.00, 88, 80, 7.6241
2792901376.00, 88, 88, 7.5729
2792901376.00, 88, 96, 7.4861
2792901376.00, 88, 104, 7.4584
2792901376.00, 88, 112, 7.4028
2792901376.00, 88, 120, 7.3485
2792901376.00, 88, 128, 7.3268
2792901376.00, 96, 0, 71.6327
2792901376.00, 96, 8, 15.4908
2792901376.00, 96, 16, 11.4530
2792901376.00, 96, 24, 10.1124
2792901376.00, 96, 32, 9.4559
2792901376.00, 96, 40, 9.0607
2792901376.00, 96, 48, 8.8342
2792901376.00, 96, 56, 8.6554
2792901376.00, 96, 64, 8.4990
2792901376.00, 96, 72, 8.3908
2792901376.00, 96, 80, 8.2810
2792901376.00, 96, 88, 8.2326
2792901376.00, 96, 96, 8.1532
2792901376.00, 96, 104, 8.1325
2792901376.00, 96, 112, 8.0747
2792901376.00, 96, 120, 8.0280
2792901376.00, 96, 128, 8.0004
2792901376.00, 104, 0, 71.6071
2792901376.00, 104, 8, 15.2059
2792901376.00, 104, 16, 11.0812
2792901376.00, 104, 24, 9.7282
2792901376.00, 104, 32, 9.0618
2792901376.00, 104, 40, 8.6801
2792901376.00, 104, 48, 8.4000
2792901376.00, 104, 56, 8.2096
2792901376.00, 104, 64, 8.0671
2792901376.00, 104, 72, 7.9622
2792901376.00, 104, 80, 7.8550
2792901376.00, 104, 88, 7.8061
2792901376.00, 104, 96, 7.7129
2792901376.00, 104, 104, 7.6975
2792901376.00, 104, 112, 7.6466
2792901376.00, 104, 120, 7.5941
2792901376.00, 104, 128, 7.5665
2792901376.00, 112, 0, 71.6066
2792901376.00, 112, 8, 15.2073
2792901376.00, 112, 16, 11.0264
2792901376.00, 112, 24, 9.6873
2792901376.00, 112, 32, 9.0225
2792901376.00, 112, 40, 8.6354
2792901376.00, 112, 48, 8.3488
2792901376.00, 112, 56, 8.1671
2792901376.00, 112, 64, 8.0387
2792901376.00, 112, 72, 7.9364
2792901376.00, 112, 80, 7.8081
2792901376.00, 112, 88, 7.7677
2792901376.00, 112, 96, 7.6803
2792901376.00, 112, 104, 7.6572
2792901376.00, 112, 112, 7.6089
2792901376.00, 112, 120, 7.5588
2792901376.00, 112, 128, 7.5549
2792901376.00, 120, 0, 71.6011
2792901376.00, 120, 8, 15.1440
2792901376.00, 120, 16, 11.0133
2792901376.00, 120, 24, 9.6789
2792901376.00, 120, 32, 9.0103
2792901376.00, 120, 40, 8.6444
2792901376.00, 120, 48, 8.3601
2792901376.00, 120, 56, 8.1479
2792901376.00, 120, 64, 8.0021
2792901376.00, 120, 72, 7.8984
2792901376.00, 120, 80, 7.7911
2792901376.00, 120, 88, 7.7375
2792901376.00, 120, 96, 7.6526
2792901376.00, 120, 104, 7.6324
2792901376.00, 120, 112, 7.5811
2792901376.00, 120, 120, 7.5308
2792901376.00, 120, 128, 7.5046
2792901376.00, 128, 0, 71.6096
2792901376.00, 128, 8, 15.1515
2792901376.00, 128, 16, 11.0369
2792901376.00, 128, 24, 9.6917
2792901376.00, 128, 32, 9.0227
2792901376.00, 128, 40, 8.6482
2792901376.00, 128, 48, 8.3788
2792901376.00, 128, 56, 8.1844
2792901376.00, 128, 64, 8.0403
2792901376.00, 128, 72, 7.9344
2792901376.00, 128, 80, 7.8283
2792901376.00, 128, 88, 7.7688
2792901376.00, 128, 96, 7.6882
2792901376.00, 128, 104, 7.6674
2792901376.00, 128, 112, 7.6156
2792901376.00, 128, 120, 7.5584
2792901376.00, 128, 128, 7.5318
