sum,A,B,t0
2792901376.00, 56, 48, 12.6264
2792901376.00, 56, 56, 12.3138
2792901376.00, 56, 64, 12.3436
2792901376.00, 56, 72, 12.0818
2792901376.00, 56, 80, 12.0585
2792901376.00, 56, 88, 11.9739
2792901376.00, 56, 96, 11.8247
2792901376.00, 56, 104, 11.8210
2792901376.00, 56, 112, 11.7322
2792901376.00, 56, 120, 11.6845
2792901376.00, 56, 128, 11.6104
2792901376.00, 64, 0, 71.6307
2792901376.00, 64, 8, 18.7843
2792901376.00, 64, 16, 15.0976
2792901376.00, 64, 24, 13.7217
2792901376.00, 64, 32, 13.1473
2792901376.00, 64, 40, 12.8001
2792901376.00, 64, 48, 12.6501
2792901376.00, 64, 56, 12.3889
2792901376.00, 64, 64, 12.2505
2792901376.00, 64, 72, 12.1168
2792901376.00, 64, 80, 11.9431
2792901376.00, 64, 88, 12.0007
2792901376.00, 64, 96, 11.8013
2792901376.00, 64, 104, 11.8976
2792901376.00, 64, 112, 11.7143
2792901376.00, 64, 120, 11.8540
2792901376.00, 64, 128, 11.5297
2792901376.00, 72, 0, 71.6297
2792901376.00, 72, 8, 18.5800
2792901376.00, 72, 16, 14.9271
2792901376.00, 72, 24, 13.8932
2792901376.00, 72, 32, 13.1067
2792901376.00, 72, 40, 12.6961
2792901376.00, 72, 48, 12.3141
2792901376.00, 72, 56, 12.1068
2792901376.00, 72, 64, 11.9600
2792901376.00, 72, 72, 11.7691
2792901376.00, 72, 80, 11.7677
2792901376.00, 72, 88, 11.5882
2792901376.00, 72, 96, 11.5866
2792901376.00, 72, 104, 11.5059
2792901376.00, 72, 112, 11.4530
2792901376.00, 72, 120, 11.3667
2792901376.00, 72, 128, 11.3181
2792901376.00, 80, 0, 71.6312
2792901376.00, 80, 8, 18.6155
2792901376.00, 80, 16, 14.8596
2792901376.00, 80, 24, 13.6557
2792901376.00, 80, 32, 13.0670
2792901376.00, 80, 40, 13.1566
2792901376.00, 80, 48, 12.6851
2792901376.00, 80, 56, 12.5738
2792901376.00, 80, 64, 12.1394
2792901376.00, 80, 72, 12.0309
2792901376.00, 80, 80, 12.0763
2792901376.00, 80, 88, 11.9682
2792901376.00, 80, 96, 11.7485
2792901376.00, 80, 104, 11.6031
2792901376.00, 80, 112, 11.6536
2792901376.00, 80, 120, 11.5856
2792901376.00, 80, 128, 11.5152
2792901376.00, 88, 0, 71.6296
2792901376.00, 88, 8, 18.6550
2792901376.00, 88, 16, 15.9335
2792901376.00, 88, 24, 13.8026
2792901376.00, 88, 32, 13.1157
2792901376.00, 88, 40, 12.8276
2792901376.00, 88, 48, 12.5733
2792901376.00, 88, 56, 12.4350
2792901376.00, 88, 64, 12.3114
2792901376.00, 88, 72, 12.0896
2792901376.00, 88, 80, 11.9228
2792901376.00, 88, 88, 11.9494
2792901376.00, 88, 96, 11.8996
2792901376.00, 88, 104, 11.8941
2792901376.00, 88, 112, 11.7165
2792901376.00, 88, 120, 11.6204
2792901376.00, 88, 128, 11.5383
2792901376.00, 96, 0, 71.6270
2792901376.00, 96, 8, 18.5948
2792901376.00, 96, 16, 14.8191
2792901376.00, 96, 24, 13.6560
2792901376.00, 96, 32, 12.8897
2792901376.00, 96, 40, 12.8283
2792901376.00, 96, 48, 12.3273
2792901376.00, 96, 56, 12.2547
2792901376.00, 96, 64, 12.0601
2792901376.00, 96, 72, 12.0284
2792901376.00, 96, 80, 11.9436
2792901376.00, 96, 88, 11.8711
2792901376.00, 96, 96, 11.7721
2792901376.00, 96, 104, 11.7840
2792901376.00, 96, 112, 11.6556
2792901376.00, 96, 120, 11.6410
2792901376.00, 96, 128, 11.6058
2792901376.00, 104, 0, 71.6280
2792901376.00, 104, 8, 18.5623
2792901376.00, 104, 16, 14.2292
2792901376.00, 104, 24, 13.6668
2792901376.00, 104, 32, 13.0696
2792901376.00, 104, 40, 12.5626
2792901376.00, 104, 48, 12.3565
2792901376.00, 104, 56, 12.2714
2792901376.00, 104, 64, 12.0641
2792901376.00, 104, 72, 12.0108
2792901376.00, 104, 80, 11.9141
2792901376.00, 104, 88, 11.8887
2792901376.00, 104, 96, 11.7659
2792901376.00, 104, 104, 11.7729
2792901376.00, 104, 112, 11.7368
2792901376.00, 104, 120, 11.6506
2792901376.00, 104, 128, 11.6145
2792901376.00, 112, 0, 71.6287
2792901376.00, 112, 8, 18.6315
2792901376.00, 112, 16, 14.3143
2792901376.00, 112, 24, 13.6032
2792901376.00, 112, 32, 12.8269
2792901376.00, 112, 40, 12.6498
2792901376.00, 112, 48, 12.4512
2792901376.00, 112, 56, 12.1981
2792901376.00, 112, 64, 12.1435
2792901376.00, 112, 72, 12.0721
2792901376.00, 112, 80, 11.9489
2792901376.00, 112, 88, 11.9372
2792901376.00, 112, 96, 11.8168
2792901376.00, 112, 104, 11.8383
2792901376.00, 112, 112, 11.7577
2792901376.00, 112, 120, 11.7440
2792901376.00, 112, 128, 11.6588
2792901376.00, 120, 0, 71.6302
2792901376.00, 120, 8, 19.0432
2792901376.00, 120, 16, 14.3089
2792901376.00, 120, 24, 13.7552
2792901376.00, 120, 32, 12.5169
2792901376.00, 120, 40, 12.7649
2792901376.00, 120, 48, 12.0735
2792901376.00, 120, 56, 12.3862
2792901376.00, 120, 64, 12.0254
2792901376.00, 120, 72, 12.1265
2792901376.00, 120, 80, 11.9732
2792901376.00, 120, 88, 11.9492
2792901376.00, 120, 96, 11.9307
2792901376.00, 120, 104, 11.8329
2792901376.00, 120, 112, 11.8755
2792901376.00, 120, 120, 11.7950
2792901376.00, 120, 128, 11.8375
2792901376.00, 128, 0, 71.6312
2792901376.00, 128, 8, 18.5242
2792901376.00, 128, 16, 14.4108
2792901376.00, 128, 24, 13.4375
2792901376.00, 128, 32, 12.6831
2792901376.00, 128, 40, 12.5287
2792901376.00, 128, 48, 12.1206
2792901376.00, 128, 56, 12.1450
2792901376.00, 128, 64, 11.7831
2792901376.00, 128, 72, 11.9311
2792901376.00, 128, 80, 11.6034
2792901376.00, 128, 88, 11.8088
2792901376.00, 128, 96, 11.4775
2792901376.00, 128, 104, 11.7287
2792901376.00, 128, 112, 11.3989
2792901376.00, 128, 120, 11.6225
2792901376.00, 128, 128, 11.3301
